image_path,food_label,portion_label,split,use_for_portion
data/food101_subset/burger/burger_0874.jpg,burger,,train,yes
data/food101_subset/burger/burger_0862.jpg,burger,,train,yes
data/food101_subset/burger/burger_0908.jpg,burger,,train,yes
data/food101_subset/burger/burger_0815.jpg,burger,,train,yes
data/food101_subset/burger/burger_0183.jpg,burger,,train,yes
data/food101_subset/burger/burger_0608.jpg,burger,,train,yes
data/food101_subset/burger/burger_0754.jpg,burger,,train,yes
data/food101_subset/burger/burger_0210.jpg,burger,,train,yes
data/food101_subset/burger/burger_0889.jpg,burger,,val,yes
data/food101_subset/pasta/pasta_0667.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0130.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0785.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0153.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0921.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0946.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0049.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0016.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0773.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0121.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0171.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0653.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0027.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0806.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0274.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0997.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0588.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0188.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0692.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0213.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0127.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0487.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0706.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0204.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0066.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0032.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0352.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0459.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0270.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0832.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0553.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0073.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0158.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0883.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0170.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0614.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0652.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0809.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0863.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0821.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0712.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0765.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0582.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0414.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0156.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0604.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0428.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0128.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0616.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0930.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0150.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0157.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0466.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0400.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0528.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0347.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0518.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0812.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0735.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0241.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0936.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0024.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0237.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0825.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0658.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0624.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0994.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0499.jpg,pasta,,val,yes
data/food101_subset/pasta/pasta_0108.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0488.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0960.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0101.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0246.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0771.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0502.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0951.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0865.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0060.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0176.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0577.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0208.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0663.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0010.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0867.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0729.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0592.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0436.jpg,pasta,,test,yes
data/food101_subset/pasta/pasta_0326.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0387.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0486.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0793.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0874.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0862.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0908.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0815.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0183.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0608.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0754.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0210.jpg,pasta,,train,yes
data/food101_subset/pasta/pasta_0889.jpg,pasta,,val,yes
data/food101_subset/pizza/pizza_0667.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0130.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0785.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0153.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0921.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0946.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0049.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0016.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0773.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0121.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0171.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0653.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0027.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0806.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0274.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0997.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0588.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0188.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0692.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0213.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0127.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0487.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0706.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0204.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0066.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0032.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0352.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0459.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0270.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0832.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0553.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0073.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0158.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0883.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0170.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0614.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0652.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0809.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0863.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0821.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0712.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0765.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0582.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0414.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0156.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0604.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0428.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0128.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0616.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0930.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0150.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0157.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0466.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0400.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0528.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0347.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0518.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0812.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0735.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0241.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0936.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0024.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0237.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0825.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0658.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0624.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0994.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0499.jpg,pizza,,val,yes
data/food101_subset/pizza/pizza_0108.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0488.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0960.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0101.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0246.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0771.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0502.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0951.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0865.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0060.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0176.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0577.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0208.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0663.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0010.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0867.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0729.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0592.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0436.jpg,pizza,,test,yes
data/food101_subset/pizza/pizza_0326.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0387.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0486.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0793.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0874.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0862.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0908.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0815.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0183.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0608.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0754.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0210.jpg,pizza,,train,yes
data/food101_subset/pizza/pizza_0889.jpg,pizza,,val,yes
data/food101_subset/salad/salad_0667.jpg,salad,,train,yes
data/food101_subset/salad/salad_0130.jpg,salad,,train,yes
data/food101_subset/salad/salad_0785.jpg,salad,,train,yes
data/food101_subset/salad/salad_0153.jpg,salad,,train,yes
data/food101_subset/salad/salad_0921.jpg,salad,,train,yes
data/food101_subset/salad/salad_0946.jpg,salad,,train,yes
data/food101_subset/salad/salad_0049.jpg,salad,,train,yes
data/food101_subset/salad/salad_0016.jpg,salad,,train,yes
data/food101_subset/salad/salad_0773.jpg,salad,,val,yes
data/food101_subset/salad/salad_0121.jpg,salad,,train,yes
data/food101_subset/salad/salad_0171.jpg,salad,,val,yes
data/food101_subset/salad/salad_0653.jpg,salad,,train,yes
data/food101_subset/salad/salad_0027.jpg,salad,,train,yes
data/food101_subset/salad/salad_0806.jpg,salad,,test,yes
data/food101_subset/salad/salad_0274.jpg,salad,,test,yes
data/food101_subset/salad/salad_0997.jpg,salad,,val,yes
data/food101_subset/salad/salad_0588.jpg,salad,,train,yes
data/food101_subset/salad/salad_0188.jpg,salad,,val,yes
data/food101_subset/salad/salad_0692.jpg,salad,,train,yes
data/food101_subset/salad/salad_0213.jpg,salad,,train,yes
data/food101_subset/salad/salad_0127.jpg,salad,,train,yes
data/food101_subset/salad/salad_0487.jpg,salad,,train,yes
data/food101_subset/salad/salad_0706.jpg,salad,,train,yes
data/food101_subset/salad/salad_0204.jpg,salad,,train,yes
data/food101_subset/salad/salad_0066.jpg,salad,,train,yes
data/food101_subset/salad/salad_0032.jpg,salad,,train,yes
data/food101_subset/salad/salad_0352.jpg,salad,,train,yes
data/food101_subset/salad/salad_0459.jpg,salad,,test,yes
data/food101_subset/salad/salad_0270.jpg,salad,,test,yes
data/food101_subset/salad/salad_0832.jpg,salad,,test,yes
data/food101_subset/salad/salad_0553.jpg,salad,,train,yes
data/food101_subset/salad/salad_0073.jpg,salad,,train,yes
data/food101_subset/salad/salad_0158.jpg,salad,,train,yes
data/food101_subset/salad/salad_0883.jpg,salad,,train,yes
data/food101_subset/salad/salad_0170.jpg,salad,,train,yes
data/food101_subset/salad/salad_0614.jpg,salad,,train,yes
data/food101_subset/salad/salad_0652.jpg,salad,,train,yes
data/food101_subset/salad/salad_0809.jpg,salad,,train,yes
data/food101_subset/salad/salad_0863.jpg,salad,,test,yes
data/food101_subset/salad/salad_0821.jpg,salad,,train,yes
data/food101_subset/salad/salad_0712.jpg,salad,,train,yes
data/food101_subset/salad/salad_0765.jpg,salad,,train,yes
data/food101_subset/salad/salad_0582.jpg,salad,,train,yes
data/food101_subset/salad/salad_0414.jpg,salad,,test,yes
data/food101_subset/salad/salad_0156.jpg,salad,,train,yes
data/food101_subset/salad/salad_0604.jpg,salad,,train,yes
data/food101_subset/salad/salad_0428.jpg,salad,,test,yes
data/food101_subset/salad/salad_0128.jpg,salad,,train,yes
data/food101_subset/salad/salad_0616.jpg,salad,,train,yes
data/food101_subset/salad/salad_0930.jpg,salad,,val,yes
data/food101_subset/salad/salad_0150.jpg,salad,,train,yes
data/food101_subset/salad/salad_0157.jpg,salad,,val,yes
data/food101_subset/salad/salad_0466.jpg,salad,,train,yes
data/food101_subset/salad/salad_0400.jpg,salad,,train,yes
data/food101_subset/salad/salad_0528.jpg,salad,,train,yes
data/food101_subset/salad/salad_0347.jpg,salad,,train,yes
data/food101_subset/salad/salad_0518.jpg,salad,,train,yes
data/food101_subset/salad/salad_0812.jpg,salad,,train,yes
data/food101_subset/salad/salad_0735.jpg,salad,,train,yes
data/food101_subset/salad/salad_0241.jpg,salad,,val,yes
data/food101_subset/salad/salad_0936.jpg,salad,,train,yes
data/food101_subset/salad/salad_0024.jpg,salad,,train,yes
data/food101_subset/salad/salad_0237.jpg,salad,,train,yes
data/food101_subset/salad/salad_0825.jpg,salad,,train,yes
data/food101_subset/salad/salad_0658.jpg,salad,,train,yes
data/food101_subset/salad/salad_0624.jpg,salad,,train,yes
data/food101_subset/salad/salad_0994.jpg,salad,,train,yes
data/food101_subset/salad/salad_0499.jpg,salad,,val,yes
data/food101_subset/salad/salad_0108.jpg,salad,,train,yes
data/food101_subset/salad/salad_0488.jpg,salad,,train,yes
data/food101_subset/salad/salad_0960.jpg,salad,,train,yes
data/food101_subset/salad/salad_0101.jpg,salad,,train,yes
data/food101_subset/salad/salad_0246.jpg,salad,,train,yes
data/food101_subset/salad/salad_0771.jpg,salad,,train,yes
data/food101_subset/salad/salad_0502.jpg,salad,,train,yes
data/food101_subset/salad/salad_0951.jpg,salad,,train,yes
data/food101_subset/salad/salad_0865.jpg,salad,,train,yes
data/food101_subset/salad/salad_0060.jpg,salad,,train,yes
data/food101_subset/salad/salad_0176.jpg,salad,,train,yes
data/food101_subset/salad/salad_0577.jpg,salad,,train,yes
data/food101_subset/salad/salad_0208.jpg,salad,,train,yes
data/food101_subset/salad/salad_0663.jpg,salad,,train,yes
data/food101_subset/salad/salad_0010.jpg,salad,,train,yes
data/food101_subset/salad/salad_0867.jpg,salad,,train,yes
data/food101_subset/salad/salad_0729.jpg,salad,,train,yes
data/food101_subset/salad/salad_0592.jpg,salad,,train,yes
data/food101_subset/salad/salad_0436.jpg,salad,,test,yes
data/food101_subset/salad/salad_0326.jpg,salad,,train,yes
data/food101_subset/salad/salad_0387.jpg,salad,,train,yes
data/food101_subset/salad/salad_0486.jpg,salad,,train,yes
data/food101_subset/salad/salad_0793.jpg,salad,,train,yes
data/food101_subset/salad/salad_0874.jpg,salad,,train,yes
data/food101_subset/salad/salad_0862.jpg,salad,,train,yes
data/food101_subset/salad/salad_0908.jpg,salad,,train,yes
data/food101_subset/salad/salad_0815.jpg,salad,,train,yes
data/food101_subset/salad/salad_0183.jpg,salad,,train,yes
data/food101_subset/salad/salad_0608.jpg,salad,,train,yes
data/food101_subset/salad/salad_0754.jpg,salad,,train,yes
data/food101_subset/salad/salad_0210.jpg,salad,,train,yes
data/food101_subset/salad/salad_0889.jpg,salad,,val,yes
data/food101_subset/sushi/sushi_0667.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0130.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0785.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0153.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0921.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0946.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0049.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0016.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0773.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0121.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0171.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0653.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0027.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0806.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0274.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0997.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0588.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0188.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0692.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0213.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0127.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0487.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0706.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0204.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0066.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0032.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0352.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0459.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0270.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0832.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0553.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0073.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0158.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0883.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0170.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0614.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0652.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0809.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0863.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0821.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0712.jpg,sushi,,train,yes
